BASC	DC_C18	Mast_C17	Ciliated.cells-C7	Fibroblasts-C6	Prolifirating.Mac_C16	CD8_C15	Clara-C5	Endothelial.cells-C4	GaDelT_C14	B.cells_C13	Plasma.cells_C12	Clara-C3	AT2-C2	Mac.DC_C11	CD4_C10	Plasma.cells_C9	AT2-C1	AT2-C0	Mac_C8	CD4_C7	CD4_C6	Neutrophil_C5	NK.cells_C4	Mono_C3	B.cells_C2	CD8_C1	CD8_C0
CPEB4	0.264735330917125	0	0	0.580876693443468	0	0.719575329036334	0	0.318190130829815	0	0	0	0	0.656719642620154	0.401328496860532	0	0	0.9992212328889	0	0.392544027697792	0.651082428029412	0	0	0.0656726778713341	0	0.829937454909716	0	0	0
C5orf47	0	0	0	0	0	0	0	0.141291700897305	0	0	0	0	0.0449399026989612	0.097928695752994	0	0	0.120846528518176	0	0.0395637896266848	0	0	0	0	0	0	0	0	0
NSG2	0	0	0	0	0.0474242437813788	0	0	0	0	0	0	0.166949876314319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01411	0	0	0	0	0.0620988556951097	0	0	0	0	0	0	0.238478740310727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSX2	0	0	0	0	0.082951254782304	0	0	0	0	0	0	0	0	0.0694012297080929	0	0	0	0	0.0946710699705578	0	0	0	0	0	0	0	0	0
SFXN1	0.35062921881588	0	0	0	0.060215681773995	0.173792144285015	0	0	0	0.307502119257966	0	0	0.185696913720561	0.397451918241418	0	0.174359690405525	0	0	0.23829108611314	0	0	0.033006585457359	0	0	0	0	0	0
HRH2	0	0.257423791012408	0	0	0	0.417907923285637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269060702211387	0	0.182318694507049	0	0	0
CPLX2	0	0	0	0	0	0	0	0	0	0	0	0.0988338188227725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC138965.2	0	0	0	0	0	0.0522763161304654	0	0	0	0.0311659257437223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THOC3	0	0	0	0	0	0.189635784381586	0	0	0	0.0985590957969	0	0	0	0.0340174090733052	0	0	0	0	0	0	0	0.0671184686945287	0	0	0	0	0	0
FAM153B	0	0	0	0.24404037473391	0	0	0	0.127945974246749	0	0	0	0	0	0.0778584985809414	0	0	0	0	0.0317737658114516	0	0	0	0	0	0	0	0	0
SIMC1	0.390777338785152	0	0	0	0	0.522139699918129	0	0.0486486233807551	0	0.0656974300811828	0	0	0.169335103622934	0.154243307948739	0	0	0	0	0.251816740901615	0.158177272133828	0	0	0	0	0	0	0	0
KIAA1191	0.0855222166924094	0	0	0	0	0.0661391960903839	0	0.187867595468863	0	0	0	0	0.243946771689993	0.253554346226621	0	0	0	0	0.222349907773577	0	0	0	0	0	0	0	0	0
AC138956.1	0.123875384850651	0	0	0	0	0	0	0.0381396276071939	0	0	0	0	0.102228539907546	0.0428358272355701	0	0	0	0	0.0871573836841813	0	0	0	0	0	0	0	0	0
AC138956.2	0	0	0	0	0	0	0	0.0300474084666673	0	0	0	0	0	0	0	0	0	0	0.0322842013300643	0	0	0	0	0	0	0	0	0
ARL10	0	0.0400877596537828	0	0	0.155265284168213	0	0	0	0	0	0	0	0	0.0526071933173379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOP16	0	0.105833722687647	0	0	0	0.0785362877044163	0	0	0	0	0	0	0.0331727638989891	0.155328064802676	0	0	0	0	0.0651289242930452	0.0423487314495719	0	0	0	0	0	0	0	0
HIGD2A	0	0.25405240516912	0	0	0	0.244195738130285	0	0	0	0	0	0	0	0.16560648532232	0.0336984024448259	0	0	0	0.0834498980145238	0.243921422419191	0	0	0.0500922969496153	0	0.0991951595697499	0	0	0
CLTB	0.180191421844864	0	0	0	0	0.0728180712406482	0	0.223991480294854	0	0	0	0	0.113085652673577	0.557420756289421	0	0	0	0	0.318336537759995	0	0	0	0	0	0	0	0	0
FAF2	0.324812494147538	0	0	0.151465109369853	0	0.320992814283107	0	0.163167395229353	0	0	0	0	0.36328815274979	0.63491980822991	0	0	0	0	0.473443165985149	0.0690647735818277	0	0	0	0	0	0	0	0
RNF44	0	0	0	0	0	0	0	0	0	0.109200846173962	0	0	0	0.290750676402279	0	0	0	0	0.101774877162099	0	0	0	0	0	0	0	0	0
CDHR2	0.0836196571204271	0	0	0.0524751865222472	0	0	0	0	0	0	0	0.0513840738159448	0	0.387301787041983	0	0	0	0.0686246997819982	0.140062214193859	0	0	0	0	0	0	0	0	0
GPRIN1	0.0994928668772416	0	0	0	0	0	0	0	0	0	0	0	0	0.0647643318971824	0	0	0	0	0.0649388196608929	0	0	0	0	0	0	0	0	0
TSPAN17	0	0	0	0.0820924970894183	0	0	0	0	0	0	0	0	0.101602345875167	0.242138299264966	0	0	0	0	0.210046183626623	0	0	0	0	0	0	0	0	0
HK3	0	0	0	0	0	0.362651322393063	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40768131391508	0	0	0.108256845172838	0	0.229264968635087	0	0	0
UIMC1	0.2108924305803	0.202238504292278	0	0	0	0.602229106624205	0	0	0	0.059155364213013	0	0	0.301106307506476	0.481542606929677	0	0	0	0	0.316053423723617	0.155542469579733	0	0	0.0384895900889577	0	0.107671974262073	0	0	0
ZNF346	0.141575568781189	0.100411964757564	0	0.108649037094611	0	0.129614138924494	0	0.0302183286346771	0	0.0537287649100243	0	0	0.254471786752407	0.302165848819295	0	0	0	0	0.252074541927043	0	0	0	0	0	0	0	0	0
NSD1	0.247893107245688	0.337856264638926	0	0	0.0411925272030345	0.752487183917066	0	0.0720400012464432	0	0	0	0	0.414776288561254	0.665115122533142	0	0	0	0	0.437293805657085	0.469617556562949	0	0	0	0	0.254941193210106	0	0	0
AC146507.3	0	0	0	0	0	0.0644395293262618	0	0	0	0	0	0	0	0.0303266942157627	0	0	0	0	0.0318344780499652	0	0	0	0	0	0	0	0	0
RAB24	0	0	0	0	0	0	0	0	0	0	0	0	0.0340661359159788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MXD3	0.0962679310052616	0	0	0	0	0.358173866096358	0	0	0	0.240494438103566	0	0	0	0.0627527488909498	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRELID1	0.0317053255786916	0.0528085736148178	0	0	0	0.18597816302496	0	0.0580021506345819	0	0.0331222903489534	0	0	0.054512413225433	0.191130721263406	0	0	0.0563693866222712	0	0.203478761056136	0.234343471315005	0	0	0.0406412613139146	0	0.0623355021099461	0	0	0
LMAN2	0.0743055201119719	0	0	0	0	0.352950158808392	0	0.184353936509626	0	0	0	0	0.0466108034891703	0.46720786709577	0	0	0.130227988591512	0	0.220937149635774	0.231355905343675	0	0	0	0	0.0781889396230652	0	0	0
RGS14	0	0	0	0.126019111417508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F12	0.0736683367263677	0	0	0	0	0	0	0	0	0	0	0	0	0.112661939950425	0	0	0	0	0.0857058443737945	0	0	0	0	0	0	0	0	0
GRK6	0	0	0	0	0	0.224842225580981	0	0	0	0.0985260352440576	0	0	0	0.0712727200806282	0	0	0.0345936545495126	0	0	0.146993218445331	0	0	0	0	0.11801552241288	0	0	0
PRR7-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRR7	0	0	0.0837330599352999	0.139515363412964	0	0	0	0	0	0	0	0	0	0.0781008632737133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DBN1	0.0323035145844059	0.264046192291763	0	0	0.106307977840631	0	0	0	0.0440509510986876	0	0	0	0.124373136750578	0.193955692994144	0	0	0	0	0.169169144403057	0	0	0	0	0	0	0	0	0
PDLIM7	0	0.121667964628696	0	0	0.521754919028985	0.256111159763328	0	0	0.0418069083558716	0	0	0	0	0	0	0	0	0	0.0819932533983423	0.0795982257660262	0	0	0.115167928371208	0	0	0	0	0
DOK3	0	0	0	0	0	0.368982752330765	0	0	0	0.0755458480891106	0	0	0	0	0	0	0.156777632324183	0	0	0.292959381185655	0	0	0.152678014223205	0	0.309376906067516	0	0	0
DDX41	0.0479020120461383	0	0	0	0	0.196767683275253	0	0	0	0	0	0	0	0.139340622156407	0	0	0	0	0.0813180975538425	0.0621391078592752	0	0	0	0	0.0418733865146567	0	0	0
FAM193B	0.0922965129830756	0.0498383345675663	0	0	0.0605451512112735	0.257513218768294	0	0	0	0.120007835771832	0	0	0.230930777116945	0.428417376459117	0	0	0	0	0.289555925641951	0.0619260460243953	0	0	0	0	0.0740843751675195	0	0	0
TMED9	0.0940820428759239	0	0	0	0	0.475339103749877	0	0.0792121804769889	0	0	0	0	0.124235164015453	0.405756005045019	0	0	0.142283066087957	0	0.204327935073728	0.214856041907298	0	0	0	0	0.136890148029884	0	0	0
B4GALT7	0.0836705104389935	0	0	0	0	0.0651563340413241	0	0	0	0	0	0	0.0759160551305542	0.197465063232673	0	0	0.108886139255099	0	0.125192122726364	0.116029706841602	0	0	0	0	0	0	0	0
AC139795.2	0.0817076300406204	0	0	0	0	0	0	0.0789309121555604	0	0	0	0	0	0.252499620506505	0	0	0	0	0.0770107763732805	0	0	0	0	0	0	0	0	0
FAM153A	0	0	0	0.20555674988714	0	0	0	0.203493166830179	0	0	0	0	0.091121507936034	0.188253074457273	0	0	0	0	0.155682823600359	0	0	0	0	0	0	0	0	0
AC106795.3	0	0.0321847127972689	0	0	0	0.0350827547745579	0	0	0	0	0	0.0338392301973352	0.0378368820149941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM153CP	0	0	0	0.159871335017645	0	0	0	0.188457375634327	0	0	0	0.0680146010999062	0.142707261519978	0.113818855759842	0	0	0	0	0.0931965873796235	0	0	0	0	0	0	0	0	0
N4BP3	0	0	0	0	0	0	0	0	0.0608611481232736	0	0	0	0.0436560027804861	0.0455817025578952	0	0	0	0	0.0564373151372099	0	0	0	0	0	0	0	0	0
RMND5B	0.285937424878755	0	0	0.0804987249683851	0	0.259247005626755	0	0.0329828518380341	0	0	0	0	0.192749318043067	0.265147095703232	0	0	0	0	0.274126296694526	0.0611455093040239	0	0	0	0	0	0	0	0
NHP2	0.0863203448036046	0.151149641157695	0	0	0	0.0930291259614543	0	0	0	0	0	0	0.0663042189519157	0.250539075331291	0.0816636104402762	0	0	0	0.150858319503845	0.0588854888734897	0	0	0	0	0	0	0	0
HNRNPAB	0.15806901523293	0.0997913261211842	0	0	0	0.800818994580974	0	0.250293732918291	0	0.298961477333685	0	0	0.113389981011545	0.518740466714071	0	0	0	0	0.258423172861349	0.18322092317103	0	0	0	0	0.121370920834809	0	0	0
PHYKPL	0	0.16917112262844	0	0	0	0.14844647367323	0	0	0.0506207819876757	0	0	0	0.358771659288724	0.460269199227088	0	0	0	0	0.371646382716975	0.075771743635201	0	0	0	0	0.0803481854680495	0	0	0
COL23A1	0.0943496297432393	0	0	0	0.0744326787188739	0.155072452482604	0	0	0.216964316345137	0	0	0.269074538124826	0	0	0	0	0	0	0	0	0	0	0.174306142040755	0	0.130081461334419	0	0	0
CLK4	0	0	0	0	0	0	0	0.109497851420859	0	0.0995226277592525	0	0	0.146570052274591	0.21635062018653	0	0	0.0886457009966628	0	0.0735468495053606	0	0	0	0	0	0	0	0	0
ZNF354A	0	0	0	0	0	0.145461597543603	0	0	0.0743770653060732	0	0	0	0.176293748912372	0.0701088788840667	0	0	0	0	0.125736452137729	0.105013443094875	0	0	0	0	0.0441101725939533	0	0	0
ZNF354B	0	0	0	0.0696306537435944	0.0426802202492058	0.194940570327238	0	0	0	0	0	0	0.0352253037681433	0	0	0	0	0	0.0491386835844111	0.136778117767098	0	0	0	0	0.0550161289724834	0	0	0
ZFP2	0	0	0	0.124665235706017	0.0476127255457874	0	0	0	0.057671260224361	0	0	0.0645611091899464	0.0317923901736411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF879	0	0	0	0	0	0.0715184566636558	0	0	0.030931572120977	0.0431144124913723	0	0	0	0	0	0	0	0	0	0.0531831781183136	0	0	0	0	0	0	0	0
ZNF354C	0	0	0	0	0	0.142606059340364	0	0.0519594088874212	0.0578293489853222	0.036493369824263	0	0	0.100624777727299	0	0	0	0	0	0.0456719932822568	0.0333464991959082	0	0	0	0	0	0	0	0
ADAMTS2	0	0	0	0	0.674102328569578	0	0	0	0	0	0	0.105394462907048	0	0	0	0	0	0	0	0	0	0	0	0	0.0311612623643042	0	0	0
RUFY1	0.140819607500369	0.261934686037563	0	0.286018832830171	0	0.576416872403809	0	0	0	0	0	0	0.161667203104614	0.255782130510474	0	0	0	0	0.123425159794817	0.23086122359429	0	0	0	0	0.165319558026952	0	0	0
AC136604.2	0.237056581297615	0	0	0.03172413869938	0	0.0417197446760339	0	0.246389367879628	0	0	0	0	0.0767821025856117	0.0639491714896428	0	0	0	0	0.0482561067622675	0	0	0	0	0	0	0	0	0
HNRNPH1	0.426181518761471	0.268885724333663	0	0	0	0.52477365682731	0	0.533414012232716	0.0825676844350444	0.350692485268148	0	0	0.31763152216107	0.402233376866016	0	0	0.27388985006442	0	0.190160519914084	0	0	0	0	0	0	0	0	0
AC136604.3	0.0595151572601777	0	0	0.0362752779973001	0	0	0	0	0	0	0	0	0.0512379038325518	0.0358657388298936	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CANX	0.146821139203965	0.169567734625803	0	0.111555706843064	0	0.886698001905109	0	0.370392014518175	0	0	0	0	0.419216341766895	0.618186046197462	0	0	0.13188867991395	0	0.51241433443223	0.582137956720732	0	0	0.0910696577834466	0	0.41702791543505	0	0	0
MAML1	0.0737968131464322	0.0416823049559912	0	0	0	0	0	0.0625052989211796	0	0	0	0	0.128169290245447	0.358686466325777	0	0	0	0	0.134718729816472	0	0	0	0	0	0	0	0	0
LTC4S	0	0.0398998451808236	0.320244892340402	0	0	0	0	0	0.0956473900915341	0	0	0	0	0	0	0	0.0607939612917374	0	0	0	0	0	0.0686575800216633	0	0.0317580595591446	0	0	0
MGAT4B	0	0.0920411267417829	0	0	0	0.0729078097388198	0	0	0	0	0	0	0.167622529681275	0.236304945931888	0	0	0	0	0.203259400154579	0	0	0	0	0	0	0	0	0
SQSTM1	0.404802800572767	0.361141624576323	0.107192633396906	0.0413651500747514	0.262023847367489	0	0	0.898002697353849	0	0	0	0	0.399898644571347	1	0	0	0.233684945835143	0.0645205351859139	0.648678635824275	0	0	0	0	0	0.267896092396257	0	0	0
MRNIP	0.271140754754882	0	0	0.382021722849491	0	0	0	0.564478109522488	0	0	0	0	0.308238593072611	0.246297673402558	0	0	0	0	0.209475018132917	0	0	0	0	0	0	0	0	0
AC008393.1	0.0541659600569175	0.0420343686291452	0	0	0	0	0	0.368191943578974	0	0	0	0	0	0.0584806003776824	0	0	0	0	0.033322170609326	0	0	0	0	0	0	0	0	0
TBC1D9B	0	0.122759934882909	0	0.0340103911532902	0	0.438236510054059	0	0.192714566248287	0	0	0	0	0.205016133456853	0.271292124483602	0	0	0	0	0.213678999005645	0.205980251341479	0	0	0.0526483982795122	0	0.110622373375036	0	0	0
RNF130	0.204301418633568	0	0.65906265105305	0.523691906113921	0	1	0	0	0	0	0	0	0.51653429727515	0.317735015468032	0	0	0	0	0.303066727314757	0.764849545973156	0	0	0.881882176090585	0	1	0	0	0
RASGEF1C	0.228531496927461	0	0	0	0	0	0	0	0	0	0	0.102224283194373	0	0.272278351203189	0	0	0	0	0.0485949051562825	0	0	0	0	0	0	0	0	0
MAPK9	0.15215707097714	0.370587688557591	0	0	0	0.366759073243651	0	0.204251047945679	0	0	0	0	0.300891515541271	0.486385677181162	0	0	0	0	0.33227978104117	0	0	0	0	0	0	0	0	0
AC008610.1	0	0	0.0421381129702298	0	0	0.0383988254853927	0	0.0707319287461783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFPT2	0	0	0	0	0.703749743228439	0	0.175514557221691	0.525707033803235	0	0	0	0	0.138498917260158	0.110119951750944	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0318863620014932
CNOT6	0.201673886285348	0	0	0.446945068610828	0	0.402036705075648	0	0.119398546320539	0	0.159611572027733	0	0	0.382069783474297	0.604989560593261	0	0	0	0	0.43947237581547	0.0645654660761276	0	0	0	0	0	0	0	0
SCGB3A1	0.568406553051791	0	0	0.353732434315387	0	0.069938868825459	0	0.581362003598167	0	0	0	0	0.369504123509244	0	0.62462889043512	0	0	0.499065059192013	0.246513019779427	0	0	0	0	0	0	0	0	0
FLT4	0	0	0	0	0	0	0	0	0.292870510722492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGAT1	0	0.597757033592754	0	0	0	0.63600004984137	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55684563723266	0	0	0.73602418476768	0	1	0	0	0
HEIH	0	0.154237466308993	0	0	0	0.273091378340803	0	0	0	0	0	0	0	0.188384011584481	0	0	0	0	0.0407748704251713	0.177017573958096	0	0	0.119902803010894	0	0.199388519412636	0	0	0
LINC00847	0	0.108107969511006	0	0	0	0.230718925088053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173285860992231	0	0	0.12103359613237	0	0.220067114161281	0	0	0
ZFP62	0.260477396434292	0	0	0	0	0.0738197978705748	0	0.0976397734849183	0	0	0	0	0	0.425158826563905	0	0	0	0	0.1278548671061	0	0	0	0	0	0	0	0	0
BTNL8	0	0	0	0	0	0	0	0	0.10819444518016	0.0459747830091316	0	0.0987510841288572	0	0	0	0	0	0	0.0302693599107138	0	0.0316433699937136	0	0	0	0	0	0	0
BTNL9	0	0	0	0.0546220145396186	0	0	0	0	0.513076510642453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0390786018708882	0	0
LINC01962	0.0505586668722386	0	0.0395461062914023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM7	0	0	0	0	0	0	0.0375795155101971	0	0	0	0	0	0	0.194089456396611	0	0	0	0	0.0777288006411222	0	0	0	0	0	0	0	0	0
TRIM41	0	0.0560558305739976	0	0.111796862407873	0	0.0777975813836798	0	0.0514781749783073	0	0.0511704400418803	0	0	0.0966509225582339	0.159072519379119	0	0	0	0	0.104824087339257	0.0344997905945372	0	0	0	0	0	0	0	0
RACK1	0	0.70378791056626	0	0	0	0.610097389704112	0	0.417485224479899	0	0.148782486410587	0	0	0.209985176871069	0.072187784171124	0.102021641398312	0	0.046886900811079	0	0.141750677729049	0.353154235228733	0	0	0	0	0	0	0	0
AC008443.1	0.18660454313978	0	0	0.0664254959316896	0	0.0908688130256156	0	0.137442260636311	0	0	0	0	0.213869441154042	0.263170578313599	0	0	0	0	0.253161711250276	0	0	0	0	0	0	0	0	0
TRIM52	0.136015617615861	0	0	0	0	0.107883386312235	0	0	0	0	0	0	0.113919864510497	0.317793209701348	0	0	0.0300391692714875	0	0.193720100513095	0	0	0	0	0	0	0	0	0
TRIM52-AS1	0	0	0	0.0401132953137502	0	0.0633989351279319	0	0	0	0.0426610573562011	0	0	0.0324386711835077	0.0611487025150498	0	0	0	0	0.0540949583545553	0	0	0	0	0	0	0	0	0
AL365272.1	0	0	0	0	0	0.0640489115609035	0	0	0	0.0734393801189694	0.0851002789595373	0	0	0	0	0	0.0902214604534235	0	0	0	0	0	0	0	0	0.0399268865315657	0	0
DUSP22	0	0.109036792707667	0	0.129492689055858	0	0.379086603320768	0	0.086412916849812	0.129608208400967	0	0	0	0.0514114596271114	0.0886860261360636	0	0	0.133898967776076	0	0.15312829670731	0.219255827151844	0	0	0.0467100377333417	0	0.0575118086462363	0	0	0
IRF4	0	0.423868993889114	0	0	0	0	0	0	0	0.335982212382188	0.261669547896492	0	0	0	0	0.152547465484448	0.369923704294372	0	0	0	0.137633800243269	0	0	0	0	0.241826798104038	0.19401691040613	0.0365949866971448
EXOC2	0.0781829456862682	0.176738255761973	0	0.032318094650794	0	0.646244233142222	0	0.0467941183591209	0	0	0	0	0.228116204953278	0.134003128527079	0	0	0	0	0.317354188526673	0.309809572239232	0	0	0	0	0.0560229881803923	0	0	0
AL357054.2	0.120250453779654	0	0	0	0	0	0	0	0	0	0	0.0983566014149595	0.0784997242130283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01622	0.0687484187061474	0	0	0	0	0	0	0	0	0	0	0.146706323866285	0.0624805344739877	0.103686715206841	0	0	0	0	0.142566686333931	0	0	0	0	0	0	0	0	0
FOXQ1	0.129377860955395	0	0	0	0.030183768900892	0	0	0.128748015707604	0	0	0	0	0.322330407312183	0.153493590461856	0	0	0	0.117245665921798	0.288545269435226	0	0	0	0	0	0	0	0	0
FOXC1	0.0941262620237662	0	0	0.247661505519347	0	0	0	0	0.319199979146324	0	0	0	0.207896244981581	0	0	0	0	0	0.13304930422551	0	0	0	0	0	0	0	0	0
GMDS	0.432765450448445	0.041492038005224	0	0	0	0.366148813858459	0	0.233561320279231	0.27375416080127	0.377234299206099	0	0	0.576445924130656	0.833364909443164	0	0	0.872255420498159	0	0.692680821475686	0	0	0	0	0	0	0	0	0
GMDS-DT	0.830355969914483	0.171280469542386	0	0.93736325052665	0	0.464407920392281	0	0.532596900047401	0.0713671408539202	0	0	0	0.876257123554411	0.991797584493997	0	0	0.453708616115526	0.174810183240885	0.929617041391899	0.211360222736813	0	0	0	0	0.0659836973964261	0	0	0
AL031768.2	0.176075635840394	0.0338414103528359	0	0	0	0	0	0	0	0	0	0	0.0497691420287213	0.0851339779917391	0	0	0	0	0.0514731119750279	0	0	0	0	0	0	0	0	0
MYLK4	0	0	0	0	0	0	0	0	0.0325276938250977	0	0	0	0.196008373755395	0.116544723974495	0	0	0	0	0.126195435468409	0	0	0	0	0	0	0	0	0
WRNIP1	0	0.0361790410627176	0	0.27609165231987	0	0.309241828320755	0	0	0	0.0691528228270004	0	0	0.0795324614277786	0.102956912436834	0	0	0	0	0.169302800246949	0.0539040842793557	0	0	0	0	0	0	0	0
SERPINB1	0	0.664876092722274	0	0.28289413823213	0	0.387737194207952	0	0.432309659094988	0	0	0	0	0.333037691684663	0.36087591555828	0	0	0	0	0.37621887237235	0.271770158190784	0	0	0.200322716476765	0	0.168165938323383	0	0	0
SERPINB9P1	0	0.266570854347026	0	0	0	0.0766959283446862	0	0	0	0.0436736110042684	0.209961799069359	0	0	0	0	0	0.115801691279542	0	0	0	0	0	0.0907877593344839	0	0	0.12931208264425	0	0
SERPINB9	0	0.71952725850695	0	0	0	0.100914917719752	0.0828201034957179	0	0	0.180954306547222	0.101473646885486	0	0	0	0	0	0.241366821669627	0	0	0	0.115936459712984	0	0.40899932539902	0	0.132222566898668	0.258046879765963	0	0.0303761626954702
SERPINB6	0	0.591003609444669	0	0.414631219307756	0	0.59240206158002	0	0.223004677672689	0.543054016146157	0	0	0	0.147461520193099	0	0	0	0	0	0.294443070040747	0.548705476749247	0	0	0.0700812889863582	0	0.402631831328909	0	0	0
LINC01011	0	0	0	0	0	0	0	0	0.0363491098497641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NQO2	0	0.182413946962751	0	0	0	0.370827920734716	0	0.0355431513250169	0	0	0	0	0.0880959080640739	0	0	0	0	0	0.112614533895247	0.274712767871424	0	0	0.238812960452057	0	0.26326613577701	0	0	0
RIPK1	0.553536372980943	0.343096560384185	0	0	0	0.213015912562862	0	0.475851862932922	0	0	0	0	0.401057525073398	0.337952571609324	0	0	0	0.104923174711754	0.421212251110573	0.242696742671863	0	0	0	0	0.0680266790542621	0	0	0
AL031963.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335717553555903	0	0	0	0	0	0	0	0
BPHL	0	0	0	0.292948747710347	0.0307861534445529	0.173009016219811	0	0.0379368387091625	0	0	0	0	0.143883213901369	0.203913174734066	0	0	0	0.0406541235312267	0.309084749026767	0.122113263390781	0	0	0	0	0	0	0	0
AL031963.1	0.03622004691008	0	0	0	0	0.0385981251477515	0	0.0301549212163537	0	0	0	0	0	0.0413113165130779	0	0	0	0	0.0469248220468645	0	0	0	0	0	0	0	0	0
TUBB2A	0.0525826733572633	0.129559815239128	0	0.204648785626162	0	0	0	0.0423582949461056	0	0	0	0	0.0606393510029894	0	0.034108050361033	0	0	0.0686341542738798	0.165172868364706	0	0	0	0	0	0	0	0	0
PSMG4	0	0.0804109426705242	0	0.224319757375522	0	0	0	0.213532658312171	0.038255512109361	0	0	0	0.182396932696449	0.0454197567163843	0	0	0	0	0.170261168746017	0	0	0	0	0	0	0	0	0
SLC22A23	0.696564059829667	0.573870706278973	0	0.904121502341839	0	0	0	0.841924533401259	0	0	0	0	0.996284498049436	0.564280284089435	0	0	0	0.480354892775312	0.726729345350561	0	0	0	0	0	0	0	0	0
AL033523.1	0	0.0984495529643228	0	0.517033259277769	0	0	0	0.258656485247493	0	0	0	0	0.0949754580550437	0.0467000185909851	0	0	0	0	0.109399924813895	0	0	0	0	0	0	0	0	0
PXDC1	0	0.352875435243045	0	0.2329976761512	0.160383667633932	0.269722637531077	0	0.0327307769568273	0.161525962586093	0	0	0	0.0488333676449208	0	0	0	0	0	0.1929239654751	0.0523440260067263	0	0	0.128652207453162	0	0.243824925519966	0	0	0
AL391422.4	0	0	0	0.0975684536282231	0	0.0551360408209118	0	0	0	0	0	0	0	0	0	0	0	0	0.0418553694276792	0	0	0	0	0	0	0	0	0
FAM50B	0	0	0	0	0	0	0	0	0	0.0450671172824536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL138831.1	0	0	0	0	0	0.0990605754167879	0	0.0336616319602432	0	0	0	0	0	0	0	0	0	0	0	0.0727475228798096	0	0	0	0	0	0	0	0
PRPF4B	0	0.0973124939564537	0	0.148658514037695	0	0.430786999194009	0	0.0945398642680699	0	0.241262761329605	0	0	0.107156307150411	0.241776949166993	0	0	0	0	0.136249320715735	0.205765235474047	0	0	0	0	0.177210798130286	0	0	0
FAM217A	0.0493085932184535	0	0	0.0464110097979504	0	0	0	0.0770249002191302	0	0.0320313153262418	0	0	0	0.0331476403794445	0	0	0	0	0	0.0317957827944406	0	0	0	0	0	0	0	0
C6orf201	0	0	0	0.246515801212713	0	0	0	0	0	0	0	0.0373967650786318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ECI2	0	0	0	0.236879525871294	0.0441883118545773	0.0884495338023543	0	0	0	0	0	0	0.105509232619443	0.311370789262563	0	0	0	0	0.248860038859239	0	0	0	0	0	0	0	0	0
AL162718.1	0	0	0	0	0	0.157524477388603	0	0	0	0	0	0.185564562930584	0	0	0	0	0	0	0	0.175301730869157	0	0	0	0	0	0	0	0
CDYL	0.453553264263355	0.50727105919593	0	0.180957727342703	0	0.653796829514333	0	0.0589574730627274	0	0	0	0	0.582475449160083	0.15079170689321	0	0	0	0	0.578728560810524	0.519409084511161	0	0	0.0801399856087091	0	0.300969853338704	0	0	0
RPP40	0	0	0.0738848855784091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043215305073843	0	0	0	0	0	0	0	0	0
AL359643.3	0	0	0	0	0	0.0490894497995445	0	0	0.0359735106192086	0	0	0.0306983728771825	0	0.0404112891327081	0	0	0	0	0.0305510624319037	0	0	0	0	0	0	0	0	0
LYRM4	0.136615428881419	0.430314241074508	0	0.194647205778549	0	0.257985698120633	0	0.23085178599825	0.0685231594011972	0	0	0	0.237500420141924	0.186407874390941	0	0	0	0	0.187947847307708	0.0669670566518051	0	0	0	0	0.123910188876	0	0	0
FARS2	0.439767451282248	0.699510948561902	0	0.83397738195781	0	0.709651523329092	0	0.53293480837548	0	0	0	0	0.646263467616466	0.388177663254467	0	0	0	0	0.444231685598561	0.311420167367033	0	0	0	0	0.0717427031043954	0	0	0
